startTime,endTime,latency
1708422995699,1708422995713,14
1708422995713,1708422995727,14
1708422995727,1708422995740,13
1708422995740,1708422995755,15
1708422995755,1708422995769,14
1708422995769,1708422995783,14
1708422995783,1708422995796,13
1708422995796,1708422995810,14
1708422995810,1708422995824,14
1708422995824,1708422995839,15
1708422995839,1708422995852,13
1708422995852,1708422995867,15
1708422995867,1708422995881,14
1708422995881,1708422995895,14
1708422995895,1708422995909,14
1708422995909,1708422995923,14
1708422995923,1708422995935,12
1708422995935,1708422995949,14
1708422995949,1708422995963,14
1708422995963,1708422995978,15
1708422995978,1708422995991,13
1708422995991,1708422996006,15
1708422996006,1708422996021,15
1708422996021,1708422996033,12
1708422996033,1708422996048,15
1708422996048,1708422996062,14
1708422996062,1708422996077,15
1708422996077,1708422996092,15
1708422996092,1708422996106,14
1708422996106,1708422996121,15
1708422996121,1708422996135,14
1708422996135,1708422996149,14
1708422996149,1708422996165,16
1708422996165,1708422996179,14
1708422996179,1708422996193,14
1708422996193,1708422996207,14
1708422996207,1708422996222,15
1708422996222,1708422996236,14
1708422996236,1708422996249,13
1708422996249,1708422996264,15
1708422996264,1708422996278,14
1708422996278,1708422996292,14
1708422996292,1708422996307,15
1708422996307,1708422996322,15
1708422996322,1708422996335,13
1708422996335,1708422996348,13
1708422996348,1708422996361,13
1708422996361,1708422996375,14
1708422996375,1708422996388,13
1708422996388,1708422996403,15
1708422996403,1708422996417,14
1708422996417,1708422996431,14
1708422996431,1708422996446,15
1708422996446,1708422996461,15
1708422996461,1708422996473,12
1708422996473,1708422996488,15
1708422996488,1708422996502,14
1708422996502,1708422996517,15
1708422996517,1708422996531,14
1708422996531,1708422996546,15
1708422996546,1708422996560,14
1708422996560,1708422996574,14
1708422996574,1708422996590,16
1708422996590,1708422996604,14
1708422996604,1708422996618,14
1708422996618,1708422996632,14
1708422996632,1708422996646,14
1708422996646,1708422996660,14
1708422996660,1708422996674,14
1708422996674,1708422996689,15
1708422996689,1708422996703,14
1708422996703,1708422996719,16
1708422996719,1708422996733,14
1708422996733,1708422996748,15
1708422996748,1708422996762,14
1708422996762,1708422996775,13
1708422996775,1708422996789,14
1708422996789,1708422996803,14
1708422996803,1708422996818,15
1708422996818,1708422996832,14
1708422996832,1708422996847,15
1708422996847,1708422996858,11
1708422996858,1708422996870,12
1708422996870,1708422996883,13
1708422996883,1708422996897,14
1708422996897,1708422996912,15
1708422996912,1708422996926,14
1708422996926,1708422996940,14
1708422996940,1708422996953,13
1708422996953,1708422996967,14
1708422996967,1708422996982,15
1708422996982,1708422996997,15
1708422996997,1708422997012,15
1708422997012,1708422997026,14
1708422997026,1708422997040,14
1708422997040,1708422997055,15
1708422997055,1708422997070,15
1708422997070,1708422997085,15
1708422997085,1708422997100,15
1708422997100,1708422997115,15
1708422997115,1708422997131,16
1708422997131,1708422997144,13
1708422997144,1708422997159,15
1708422997159,1708422997173,14
1708422997173,1708422997187,14
1708422997187,1708422997201,14
1708422997201,1708422997215,14
1708422997215,1708422997229,14
1708422997229,1708422997243,14
1708422997243,1708422997258,15
1708422997258,1708422997271,13
1708422997271,1708422997286,15
1708422997286,1708422997301,15
1708422997301,1708422997316,15
1708422997316,1708422997331,15
1708422997331,1708422997346,15
1708422997346,1708422997359,13
1708422997359,1708422997374,15
1708422997374,1708422997389,15
1708422997389,1708422997403,14
1708422997403,1708422997418,15
1708422997418,1708422997432,14
1708422997432,1708422997447,15
1708422997447,1708422997462,15
1708422997462,1708422997474,12
1708422997474,1708422997488,14
1708422997488,1708422997503,15
1708422997503,1708422997515,12
1708422997515,1708422997530,15
1708422997530,1708422997545,15
1708422997545,1708422997560,15
1708422997560,1708422997574,14
1708422997574,1708422997587,13
1708422997587,1708422997602,15
1708422997602,1708422997616,14
1708422997616,1708422997629,13
1708422997629,1708422997643,14
1708422997643,1708422997657,14
1708422997657,1708422997671,14
1708422997671,1708422997687,16
1708422997687,1708422997701,14
1708422997701,1708422997716,15
1708422997716,1708422997728,12
1708422997728,1708422997743,15
1708422997743,1708422997758,15
1708422997758,1708422997772,14
1708422997772,1708422997786,14
1708422997786,1708422997801,15
1708422997801,1708422997816,15
1708422997816,1708422997831,15
1708422997831,1708422997844,13
1708422997844,1708422997858,14
1708422997858,1708422997872,14
1708422997872,1708422997887,15
1708422997887,1708422997901,14
1708422997901,1708422997915,14
1708422997915,1708422997928,13
1708422997928,1708422997941,13
1708422997941,1708422997955,14
1708422997955,1708422997967,12
1708422997967,1708422997981,14
1708422997981,1708422997996,15
1708422997996,1708422998008,12
1708422998008,1708422998022,14
1708422998022,1708422998037,15
1708422998037,1708422998050,13
1708422998050,1708422998065,15
1708422998065,1708422998079,14
1708422998079,1708422998094,15
1708422998094,1708422998108,14
1708422998108,1708422998122,14
1708422998122,1708422998136,14
1708422998136,1708422998150,14
1708422998150,1708422998165,15
1708422998165,1708422998180,15
1708422998180,1708422998195,15
1708422998195,1708422998209,14
1708422998209,1708422998223,14
1708422998223,1708422998238,15
1708422998238,1708422998251,13
1708422998251,1708422998265,14
1708422998265,1708422998280,15
1708422998280,1708422998292,12
1708422998292,1708422998306,14
1708422998306,1708422998321,15
1708422998321,1708422998336,15
1708422998336,1708422998350,14
1708422998350,1708422998365,15
1708422998365,1708422998379,14
1708422998379,1708422998394,15
1708422998394,1708422998408,14
1708422998408,1708422998421,13
1708422998421,1708422998435,14
1708422998435,1708422998449,14
1708422998449,1708422998461,12
1708422998461,1708422998475,14
1708422998475,1708422998490,15
1708422998490,1708422998504,14
1708422998504,1708422998517,13
1708422998517,1708422998531,14
1708422998531,1708422998545,14
1708422998545,1708422998559,14
1708422998559,1708422998573,14
1708422998573,1708422998586,13
1708422998586,1708422998599,13
1708422998599,1708422998613,14
1708422998613,1708422998628,15
1708422998628,1708422998642,14
1708422998642,1708422998657,15
1708422998657,1708422998671,14
1708422998671,1708422998685,14
1708422998685,1708422998700,15
1708422998700,1708422998714,14
1708422998714,1708422998729,15
1708422998729,1708422998742,13
1708422998742,1708422998755,13
1708422998755,1708422998769,14
1708422998769,1708422998781,12
1708422998781,1708422998796,15
1708422998796,1708422998810,14
1708422998810,1708422998823,13
1708422998823,1708422998838,15
1708422998838,1708422998853,15
1708422998853,1708422998866,13
1708422998866,1708422998880,14
1708422998880,1708422998894,14
1708422998894,1708422998909,15
1708422998909,1708422998922,13
1708422998922,1708422998937,15
1708422998937,1708422998949,12
1708422998949,1708422998962,13
1708422998962,1708422998975,13
1708422998975,1708422998989,14
1708422998989,1708422999003,14
1708422999003,1708422999018,15
1708422999018,1708422999033,15
1708422999033,1708422999047,14
1708422999047,1708422999059,12
1708422999059,1708422999073,14
1708422999073,1708422999088,15
1708422999088,1708422999103,15
1708422999103,1708422999114,11
1708422999114,1708422999126,12
1708422999126,1708422999140,14
1708422999140,1708422999154,14
1708422999154,1708422999166,12
1708422999166,1708422999180,14
1708422999180,1708422999194,14
1708422999194,1708422999207,13
1708422999207,1708422999222,15
1708422999222,1708422999236,14
1708422999236,1708422999251,15
1708422999251,1708422999265,14
1708422999265,1708422999279,14
1708422999279,1708422999294,15
1708422999294,1708422999307,13
-,-,-
1708423000184,1708423000196,12
1708423000196,1708423000209,13
1708423000209,1708423000223,14
1708423000224,1708423000238,14
1708423000238,1708423000253,15
1708423000253,1708423000267,14
1708423000267,1708423000280,13
1708423000280,1708423000293,13
1708423000293,1708423000308,15
1708423000308,1708423000323,15
1708423000323,1708423000338,15
1708423000338,1708423000352,14
1708423000352,1708423000367,15
1708423000367,1708423000382,15
1708423000382,1708423000396,14
1708423000396,1708423000410,14
1708423000410,1708423000424,14
1708423000424,1708423000439,15
1708423000439,1708423000453,14
1708423000453,1708423000467,14
1708423000467,1708423000479,12
1708423000479,1708423000494,15
1708423000494,1708423000507,13
1708423000507,1708423000521,14
1708423000521,1708423000535,14
1708423000535,1708423000548,13
1708423000548,1708423000563,15
1708423000563,1708423000578,15
1708423000578,1708423000592,14
1708423000592,1708423000606,14
1708423000607,1708423000620,13
1708423000620,1708423000635,15
1708423000635,1708423000647,12
1708423000647,1708423000662,15
1708423000662,1708423000676,14
1708423000676,1708423000688,12
1708423000688,1708423000702,14
1708423000702,1708423000716,14
1708423000717,1708423000731,14
1708423000731,1708423000746,15
1708423000746,1708423000760,14
1708423000760,1708423000775,15
1708423000775,1708423000789,14
1708423000789,1708423000803,14
1708423000803,1708423000817,14
1708423000817,1708423000830,13
1708423000830,1708423000844,14
1708423000844,1708423000859,15
1708423000859,1708423000874,15
1708423000874,1708423000889,15
1708423000889,1708423000903,14
1708423000903,1708423000917,14
1708423000917,1708423000931,14
1708423000931,1708423000946,15
1708423000946,1708423000961,15
1708423000961,1708423000977,16
1708423000977,1708423000990,13
1708423000990,1708423001004,14
1708423001004,1708423001018,14
1708423001018,1708423001033,15
1708423001033,1708423001047,14
1708423001047,1708423001059,12
1708423001059,1708423001073,14
1708423001073,1708423001088,15
1708423001088,1708423001102,14
1708423001102,1708423001116,14
1708423001116,1708423001128,12
1708423001128,1708423001143,15
1708423001143,1708423001156,13
1708423001156,1708423001171,15
1708423001171,1708423001186,15
1708423001186,1708423001201,15
1708423001201,1708423001215,14
1708423001215,1708423001229,14
1708423001229,1708423001243,14
1708423001243,1708423001258,15
1708423001258,1708423001271,13
1708423001271,1708423001286,15
1708423001286,1708423001299,13
1708423001299,1708423001313,14
1708423001313,1708423001327,14
1708423001327,1708423001341,14
1708423001341,1708423001356,15
1708423001356,1708423001371,15
1708423001371,1708423001384,13
1708423001384,1708423001399,15
1708423001399,1708423001413,14
1708423001413,1708423001427,14
1708423001427,1708423001441,14
1708423001441,1708423001456,15
1708423001456,1708423001470,14
1708423001470,1708423001484,14
1708423001484,1708423001499,15
1708423001499,1708423001514,15
1708423001514,1708423001528,14
1708423001528,1708423001543,15
1708423001543,1708423001555,12
1708423001555,1708423001571,16
1708423001571,1708423001585,14
1708423001585,1708423001599,14
1708423001599,1708423001611,12
1708423001611,1708423001625,14
1708423001625,1708423001640,15
1708423001640,1708423001656,16
1708423001656,1708423001668,12
1708423001668,1708423001682,14
1708423001682,1708423001696,14
1708423001696,1708423001711,15
1708423001711,1708423001725,14
1708423001725,1708423001738,13
1708423001738,1708423001753,15
1708423001753,1708423001767,14
1708423001767,1708423001781,14
1708423001781,1708423001796,15
1708423001796,1708423001810,14
1708423001810,1708423001824,14
1708423001824,1708423001838,14
1708423001838,1708423001852,14
1708423001852,1708423001867,15
1708423001867,1708423001881,14
1708423001881,1708423001892,11
1708423001892,1708423001907,15
1708423001907,1708423001921,14
1708423001921,1708423001934,13
1708423001934,1708423001949,15
1708423001949,1708423001962,13
1708423001962,1708423001976,14
1708423001976,1708423001990,14
1708423001990,1708423002004,14
1708423002004,1708423002019,15
1708423002019,1708423002032,13
1708423002032,1708423002045,13
1708423002045,1708423002059,14
1708423002059,1708423002074,15
1708423002074,1708423002089,15
1708423002089,1708423002104,15
1708423002104,1708423002117,13
1708423002117,1708423002131,14
1708423002131,1708423002146,15
1708423002146,1708423002159,13
1708423002159,1708423002174,15
1708423002174,1708423002187,13
1708423002188,1708423002204,16
1708423002204,1708423002218,14
1708423002218,1708423002230,12
1708423002230,1708423002244,14
1708423002244,1708423002259,15
1708423002259,1708423002274,15
1708423002274,1708423002287,13
1708423002287,1708423002302,15
1708423002302,1708423002316,14
1708423002316,1708423002331,15
1708423002331,1708423002345,14
1708423002345,1708423002359,14
1708423002359,1708423002370,11
1708423002370,1708423002385,15
1708423002385,1708423002399,14
1708423002399,1708423002413,14
1708423002413,1708423002428,15
1708423002428,1708423002444,16
1708423002444,1708423002459,15
1708423002459,1708423002474,15
1708423002474,1708423002488,14
1708423002488,1708423002503,15
1708423002503,1708423002518,15
1708423002518,1708423002531,13
1708423002531,1708423002545,14
1708423002545,1708423002558,13
1708423002558,1708423002570,12
1708423002570,1708423002584,14
1708423002584,1708423002598,14
1708423002598,1708423002612,14
1708423002612,1708423002626,14
1708423002626,1708423002641,15
1708423002641,1708423002655,14
1708423002655,1708423002670,15
1708423002670,1708423002684,14
1708423002684,1708423002698,14
1708423002698,1708423002712,14
1708423002712,1708423002727,15
1708423002727,1708423002741,14
1708423002741,1708423002755,14
1708423002755,1708423002769,14
1708423002769,1708423002783,14
1708423002783,1708423002797,14
1708423002797,1708423002811,14
1708423002811,1708423002823,12
1708423002823,1708423002837,14
1708423002837,1708423002851,14
1708423002851,1708423002865,14
1708423002865,1708423002880,15
1708423002880,1708423002894,14
1708423002894,1708423002909,15
1708423002909,1708423002924,15
1708423002924,1708423002978,54
1708423002978,1708423002993,15
1708423002993,1708423003005,12
1708423003005,1708423003021,16
